,level_0,index,Unnamed: 0.1,Unnamed: 0,osmid,lat,long,CLARA_ID,BG_ID,population,CLARA_count,tt_min_ems,tt_second_ems,under_4_ems,under_10_ems,min_ems_id,min_ems_lat,min_ems_long,min_ems_name,second_ems_id,second_ems_lat,second_ems_long,second_ems_name,tt_min_fire,tt_second_fire,under_9_fire,under_14_fire,min_fire_id,min_fire_lat,min_fire_long,min_fire_name,second_fire_id,second_fire_lat,second_fire_long,second_fire_name,Community,tt_min_daycare,tt_second_daycare,under_15_daycare,min_daycare_id,min_daycare_lat,min_daycare_long,min_daycare_name,second_daycare_id,second_daycare_lat,second_daycare_long,second_daycare_name,tt_min_school,tt_second_school,under_15_school,min_school_id,min_school_lat,min_school_long,min_school_name,second_school_id,second_school_lat,second_school_long,second_school_name,tt_min_high_school,tt_second_high_school,under_15_high_school,min_high_school_id,min_high_school_lat,min_high_school_long,min_high_school_name,second_high_school_id,second_high_school_lat,second_high_school_long,second_high_school_name,tt_min_hospital,tt_second_hospital,under_30_hospital,min_hospital_id,min_hospital_lat,min_hospital_long,min_hospital_name,second_hospital_id,second_hospital_lat,second_hospital_long,second_hospital_name,tt_min_dialysis,tt_second_dialysis,under_30_dialysis,min_dialysis_id,min_dialysis_lat,min_dialysis_long,min_dialysis_name,second_dialysis_id,second_dialysis_lat,second_dialysis_long,second_dialysis_name,tt_min_trauma,tt_second_trauma,under_60_trauma,min_trauma_id,min_trauma_lat,min_trauma_long,min_trauma_name,second_trauma_id,second_trauma_lat,second_trauma_long,second_trauma_name,Shape_Area,tt_min_grocery,tt_second_grocery,under_15_grocery,min_grocery_id,min_grocery_lat,min_grocery_long,min_grocery_name,second_grocery_id,second_grocery_lat,second_grocery_long,second_grocery_name
3130,2429,2429,170,170,123969415,30.264999,-89.769752,74287,{'221030409001'},45.0,2.0,139.9,151.9,2,5,15274,30.26462917,-89.78330945,SAINT TAMMANY PARISH FIRE DISTRICT 1,15325,30.27538438,-89.78075398,SAINT TAMMANY FIRE DISTRICT 1 STATION 1,151.9,301.3,6,7,39400,30.275453567312383,-89.78078461,Saint Tammany Parish Fire District 1 Station 1,26689,30.22417503518634,-89.78782225,Saint Tammany Parish Fire District 1 Station 6,Slidell,75.4,113.9,5,51380,30.2599783,-89.7726941,LITTLE FEET FIRST,50830,30.2585854,-89.7752224,LITTLE FEET FIRST,118.0,154.4,5,86139,30.26787017,-89.78003856,ST. TAMMANY JUNIOR HIGH SCHOOL,98006,30.2715864,-89.784225,GLYNN H. BROCK ELEMENTARY SCHOOL,283.29999999999995,304.5,4,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,11648,30.27104389,-89.74301035,NORTHSHORE HIGH SCHOOL,289.69999999999993,297.7,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,7845,30.28080427,-89.75375016,SLIDELL -AMG SPECIALTY HOSPTIAL,205.4,377.1,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,375.6,1642.6000000000006,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,123.4,139.7,5,856,30.26502949,-89.78075508,Creaciones Alejandra,2925,30.26475,-89.783226,Totally Baked by Chrissy
3131,2430,2430,171,171,123970773,30.358177,-89.742172,80613,"{'221030407061', '221030407065'}",24.0,2.0,82.30000000000001,82.30000000000001,4,5,15218,30.35800229,-89.74085438,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 11 STATION 113,15662,30.35799715,-89.74085329,ACADIAN AMBULANCE SERVICE INCORPORATED - PEARL RIVER STATION,82.30000000000001,131.0,7,7,42812,30.35798937600612,-89.74082197,Saint Tammany Parish Fire District 11 Station 113,29497,30.368671417663023,-89.74763489,Saint Tammany Parish Fire District 11 Station 112,Slidell,131.70000000000002,462.9,5,50862,30.354253,-89.753218,REGINA COELI CHILD DEVELOPMENT CENTER - PEARL RIVER HEAD START,50826,30.294051,-89.736251,LOLLI - POP RANCH CHRISTIAN PRE - SCHOOL AND DAYCARE,93.8,244.2,5,58646,30.36273421,-89.75478051,LITTLE PEARL ELEMENTARY SCHOOL,9448,30.38242062,-89.76591651,CREEKSIDE JUNIOR HIGH,203.6,464.1,4,11636,30.37087086,-89.75645398,PEARL RIVER HIGH SCHOOL,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,377.4,403.1,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,2844,30.28718569,-89.74265678,"OCHSNER MEDICAL CENTER - NORTHSHORE, LLC",442.2000000000001,452.3999999999999,5,1069,30.3105,-89.7486,FMCNA - SLIDELL,282,30.2764,-89.7658,DaVita Fremaux Dialysis,399.8,1575.7000000000005,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,74.9,245.70000000000005,5,1451,30.358206,-89.748252,Jubilee Foods,2520,30.330729,-89.762841,Save Market
3132,2430,2430,171,171,123970773,30.358177,-89.742172,84637,"{'221030407061', '221030407065'}",24.0,2.0,82.30000000000001,82.30000000000001,4,5,15218,30.35800229,-89.74085438,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 11 STATION 113,15662,30.35799715,-89.74085329,ACADIAN AMBULANCE SERVICE INCORPORATED - PEARL RIVER STATION,82.30000000000001,131.0,7,7,42812,30.35798937600612,-89.74082197,Saint Tammany Parish Fire District 11 Station 113,29497,30.368671417663023,-89.74763489,Saint Tammany Parish Fire District 11 Station 112,Slidell,131.70000000000002,462.9,5,50862,30.354253,-89.753218,REGINA COELI CHILD DEVELOPMENT CENTER - PEARL RIVER HEAD START,50826,30.294051,-89.736251,LOLLI - POP RANCH CHRISTIAN PRE - SCHOOL AND DAYCARE,93.8,244.2,5,58646,30.36273421,-89.75478051,LITTLE PEARL ELEMENTARY SCHOOL,9448,30.38242062,-89.76591651,CREEKSIDE JUNIOR HIGH,203.6,464.1,4,11636,30.37087086,-89.75645398,PEARL RIVER HIGH SCHOOL,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,377.4,403.1,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,2844,30.28718569,-89.74265678,"OCHSNER MEDICAL CENTER - NORTHSHORE, LLC",442.2000000000001,452.3999999999999,5,1069,30.3105,-89.7486,FMCNA - SLIDELL,282,30.2764,-89.7658,DaVita Fremaux Dialysis,399.8,1575.7000000000005,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,74.9,245.70000000000005,5,1451,30.358206,-89.748252,Jubilee Foods,2520,30.330729,-89.762841,Save Market
3133,2431,2431,172,172,123972194,30.270233,-89.863098,23043,{'221030412021'},8.0,1.0,184.2,541.2,1,5,15321,30.27631988,-89.84182544,SAINT TAMMANY FIRE DISTRICT 1 STATION 5,15214,30.31356477,-89.81691083,SAINT TAMMANY FIRE DISTRICT 1 TRAINING FACILITY,184.2,543.0999999999999,1,6,39973,30.276374816527927,-89.84196472,Saint Tammany Parish Fire District 1 Station 5,29015,30.31164169260903,-89.91267395,Saint Tammany Parish Fire District 3 Station 32,Slidell,446.0999999999999,528.1999999999998,5,51435,30.30845,-89.88802,A TO Z PRESCHOOL,50814,30.32026,-89.82545,REGINA COELI CHILD DEVELOPMENT CENTER - SLIDELL HEAD START AND EARLY HEAD START,488.6,525.4,5,63323,30.30360102,-89.87546637,HENRY MAYFIELD ELEMENTARY SCHOOL,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,696.3999999999999,789.4000000000002,2,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,1984,30.24670405,-89.788885,SALMEN HIGH SCHOOL,702.7999999999998,751.5999999999999,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,742.5999999999999,778.4000000000001,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,871.5999999999999,1537.3000000000004,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,401.7,441.8,5,103,30.304872,-89.8272765,Aldi,3047,30.308139,-89.8288875,Walmart Bakery
3134,2432,2432,173,173,123972557,30.284148,-89.850226,74741,"{'221030411011', '221030412021'}",1.0,2.0,137.70000000000002,494.7,1,3,15321,30.27631988,-89.84182544,SAINT TAMMANY FIRE DISTRICT 1 STATION 5,15214,30.31356477,-89.81691083,SAINT TAMMANY FIRE DISTRICT 1 TRAINING FACILITY,137.70000000000002,519.6999999999999,2,7,39973,30.276374816527927,-89.84196472,Saint Tammany Parish Fire District 1 Station 5,42948,30.327790648955727,-89.82625049,Saint Tammany Fire Protection District Number 1 Station 18,Slidell,482.4,488.2000000000001,5,50814,30.32026,-89.82545,REGINA COELI CHILD DEVELOPMENT CENTER - SLIDELL HEAD START AND EARLY HEAD START,51394,30.32325,-89.82632,PERFECT MILESTONES LEARNING ACADEMY,521.6,528.0999999999999,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,53143,30.28712668,-89.80627435,BAYOU WOODS ELEMENTARY SCHOOL,650.5999999999999,785.6000000000001,3,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,1984,30.24670405,-89.788885,SALMEN HIGH SCHOOL,656.9999999999999,705.8,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,732.6000000000001,738.7999999999998,5,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,282,30.2764,-89.7658,DaVita Fremaux Dialysis,838.3999999999999,1504.1000000000004,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,355.9000000000001,396.00000000000006,5,103,30.304872,-89.8272765,Aldi,3047,30.308139,-89.8288875,Walmart Bakery
3135,2432,2432,173,173,123972557,30.284148,-89.850226,74742,"{'221030411011', '221030412021'}",1.0,2.0,137.70000000000002,494.7,1,3,15321,30.27631988,-89.84182544,SAINT TAMMANY FIRE DISTRICT 1 STATION 5,15214,30.31356477,-89.81691083,SAINT TAMMANY FIRE DISTRICT 1 TRAINING FACILITY,137.70000000000002,519.6999999999999,2,7,39973,30.276374816527927,-89.84196472,Saint Tammany Parish Fire District 1 Station 5,42948,30.327790648955727,-89.82625049,Saint Tammany Fire Protection District Number 1 Station 18,Slidell,482.4,488.2000000000001,5,50814,30.32026,-89.82545,REGINA COELI CHILD DEVELOPMENT CENTER - SLIDELL HEAD START AND EARLY HEAD START,51394,30.32325,-89.82632,PERFECT MILESTONES LEARNING ACADEMY,521.6,528.0999999999999,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,53143,30.28712668,-89.80627435,BAYOU WOODS ELEMENTARY SCHOOL,650.5999999999999,785.6000000000001,3,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,1984,30.24670405,-89.788885,SALMEN HIGH SCHOOL,656.9999999999999,705.8,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,732.6000000000001,738.7999999999998,5,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,282,30.2764,-89.7658,DaVita Fremaux Dialysis,838.3999999999999,1504.1000000000004,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,355.9000000000001,396.00000000000006,5,103,30.304872,-89.8272765,Aldi,3047,30.308139,-89.8288875,Walmart Bakery
3136,2433,2433,174,174,123972961,30.2894989,-89.796183,74816,{'221030411022'},2.0,1.0,64.4,213.8,3,5,15326,30.28507721,-89.79920376,SAINT TAMMANY FIRE DISTRICT 1 STATION 2,15739,30.28630065,-89.77144455,ACADIAN AMBULANCE SERVICE INCORPORATED - SLIDELL NORTHSHORE,64.4,226.1,6,7,29017,30.28506278960882,-89.79916382,Saint Tammany Parish Fire District 1 Station 2,39400,30.275453567312383,-89.78078461,Saint Tammany Parish Fire District 1 Station 1,Slidell,62.7,124.2,5,50824,30.2916277,-89.7949118,HONEYCOMB PRESCHOOL,50843,30.28713,-89.80623,LITTLE PRINCE AND PRINCESS ACADEMY,79.69999999999999,124.2,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,53143,30.28712668,-89.80627435,BAYOU WOODS ELEMENTARY SCHOOL,207.2,453.7,4,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,11648,30.27104389,-89.74301035,NORTHSHORE HIGH SCHOOL,213.6,262.4,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,298.2000000000001,301.0,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,388.80000000000007,1394.0000000000002,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,94.5,94.5,5,2632,30.293694,-89.799579,Slidell Quick Stop Inc,1478,30.29415199,-89.79946867,Kangaroo Express
3137,2434,2434,175,175,123972969,30.2898776,-89.7951762,71472,{'221030411022'},21.0,1.0,70.5,168.50000000000003,3,5,15326,30.28507721,-89.79920376,SAINT TAMMANY FIRE DISTRICT 1 STATION 2,15739,30.28630065,-89.77144455,ACADIAN AMBULANCE SERVICE INCORPORATED - SLIDELL NORTHSHORE,70.5,197.50000000000003,7,7,29017,30.28506278960882,-89.79916382,Saint Tammany Parish Fire District 1 Station 2,39400,30.275453567312383,-89.78078461,Saint Tammany Parish Fire District 1 Station 1,Slidell,12.9,129.1,5,50824,30.2916277,-89.7949118,HONEYCOMB PRESCHOOL,50843,30.28713,-89.80623,LITTLE PRINCE AND PRINCESS ACADEMY,87.69999999999999,129.1,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,53143,30.28712668,-89.80627435,BAYOU WOODS ELEMENTARY SCHOOL,157.39999999999998,403.9,4,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,11648,30.27104389,-89.74301035,NORTHSHORE HIGH SCHOOL,163.79999999999998,212.6,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,248.4,251.2,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,341.79999999999995,1341.5000000000002,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,44.7,44.7,5,2632,30.293694,-89.799579,Slidell Quick Stop Inc,1478,30.29415199,-89.79946867,Kangaroo Express
3138,2435,2435,176,176,123973276,30.278762,-89.829246,72582,{'221030411012'},2.0,1.0,127.2,452.8,1,3,15321,30.27631988,-89.84182544,SAINT TAMMANY FIRE DISTRICT 1 STATION 5,15214,30.31356477,-89.81691083,SAINT TAMMANY FIRE DISTRICT 1 TRAINING FACILITY,127.2,477.8,2,6,39973,30.276374816527927,-89.84196472,Saint Tammany Parish Fire District 1 Station 5,42948,30.327790648955727,-89.82625049,Saint Tammany Fire Protection District Number 1 Station 18,Slidell,440.6,485.3999999999999,5,50814,30.32026,-89.82545,REGINA COELI CHILD DEVELOPMENT CENTER - SLIDELL HEAD START AND EARLY HEAD START,50824,30.2916277,-89.7949118,HONEYCOMB PRESCHOOL,518.7,547.9,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,53143,30.28712668,-89.80627435,BAYOU WOODS ELEMENTARY SCHOOL,608.7999999999998,805.4000000000001,3,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,1984,30.24670405,-89.788885,SALMEN HIGH SCHOOL,615.1999999999998,663.9999999999999,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,690.8000000000002,699.7999999999997,5,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,282,30.2764,-89.7658,DaVita Fremaux Dialysis,797.6999999999998,1463.4000000000003,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,314.1000000000001,356.80000000000007,5,103,30.304872,-89.8272765,Aldi,1716,30.304584,-89.822979,Louises Sugar-Spice Bake Shop
3139,2436,2436,177,177,123973279,30.280147,-89.830955,73022,{'221030411012'},2.0,1.0,138.20000000000002,463.7999999999999,1,3,15321,30.27631988,-89.84182544,SAINT TAMMANY FIRE DISTRICT 1 STATION 5,15214,30.31356477,-89.81691083,SAINT TAMMANY FIRE DISTRICT 1 TRAINING FACILITY,138.20000000000002,488.7999999999999,2,6,39973,30.276374816527927,-89.84196472,Saint Tammany Parish Fire District 1 Station 5,42948,30.327790648955727,-89.82625049,Saint Tammany Fire Protection District Number 1 Station 18,Slidell,451.5999999999999,457.4,5,50814,30.32026,-89.82545,REGINA COELI CHILD DEVELOPMENT CENTER - SLIDELL HEAD START AND EARLY HEAD START,51394,30.32325,-89.82632,PERFECT MILESTONES LEARNING ACADEMY,529.6999999999998,558.9,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,53143,30.28712668,-89.80627435,BAYOU WOODS ELEMENTARY SCHOOL,619.7999999999997,816.4000000000001,3,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,1984,30.24670405,-89.788885,SALMEN HIGH SCHOOL,626.1999999999997,674.9999999999998,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,701.8000000000002,710.7999999999996,5,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,282,30.2764,-89.7658,DaVita Fremaux Dialysis,809.8,1475.5000000000005,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,325.1,365.2,5,103,30.304872,-89.8272765,Aldi,3047,30.308139,-89.8288875,Walmart Bakery
3140,2437,2437,178,178,123973984,30.3045828,-89.8333204,73560,{'221030412042'},36.0,1.0,227.1,260.8999999999999,1,5,15214,30.31356477,-89.81691083,SAINT TAMMANY FIRE DISTRICT 1 TRAINING FACILITY,15321,30.27631988,-89.84182544,SAINT TAMMANY FIRE DISTRICT 1 STATION 5,252.1,260.8999999999999,7,7,42948,30.327790648955727,-89.82625049,Saint Tammany Fire Protection District Number 1 Station 18,39973,30.276374816527927,-89.84196472,Saint Tammany Parish Fire District 1 Station 5,Slidell,216.1,221.90000000000003,5,50814,30.32026,-89.82545,REGINA COELI CHILD DEVELOPMENT CENTER - SLIDELL HEAD START AND EARLY HEAD START,51394,30.32325,-89.82632,PERFECT MILESTONES LEARNING ACADEMY,294.20000000000005,317.40000000000003,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,63323,30.30360102,-89.87546637,HENRY MAYFIELD ELEMENTARY SCHOOL,384.30000000000007,628.8999999999997,4,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,11648,30.27104389,-89.74301035,NORTHSHORE HIGH SCHOOL,390.7000000000001,439.50000000000006,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,466.3,475.30000000000007,5,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,282,30.2764,-89.7658,DaVita Fremaux Dialysis,570.2,1235.9,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,89.6,129.7,5,103,30.304872,-89.8272765,Aldi,3047,30.308139,-89.8288875,Walmart Bakery
3141,2438,2438,179,179,123974011,30.2514963,-89.7915545,73065,{'221030408011'},5.0,1.0,88.99999999999999,177.39999999999998,2,5,15274,30.26462917,-89.78330945,SAINT TAMMANY PARISH FIRE DISTRICT 1,15325,30.27538438,-89.78075398,SAINT TAMMANY FIRE DISTRICT 1 STATION 1,177.39999999999998,263.40000000000003,6,7,39400,30.275453567312383,-89.78078461,Saint Tammany Parish Fire District 1 Station 1,26689,30.22417503518634,-89.78782225,Saint Tammany Parish Fire District 1 Station 6,Slidell,16.5,21.700000000000003,5,50832,30.2513274,-89.7904674,OLL EARLY CHILDHOOD DEVELOPMENT CENTER,50827,30.247582,-89.793893,FIRST BAPTIST CHILD DEVELOPMENT CENTER,95.2,95.8,5,96287,30.25833973,-89.77973693,ABNEY ELEMENTARY EARLY CHILDHOOD CENTER,84048,30.25712103,-89.7807419,W.L. ABNEY ELEMENTARY SCHOOL,98.5,267.29999999999995,4,1984,30.24670405,-89.788885,SALMEN HIGH SCHOOL,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,273.69999999999993,322.49999999999994,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,270.5,361.1,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,462.8999999999999,1641.0000000000005,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,0.0,31.40000000000001,5,1087,30.251574,-89.790975,Fisher Corner,2322,30.257145,-89.788995,Randazzo's Camellia City Bkry
3142,2439,2439,180,180,123974765,30.3065592,-89.8090712,74409,{'221030411032'},19.0,1.0,226.8,289.5,1,5,15214,30.31356477,-89.81691083,SAINT TAMMANY FIRE DISTRICT 1 TRAINING FACILITY,15326,30.28507721,-89.79920376,SAINT TAMMANY FIRE DISTRICT 1 STATION 2,289.5,335.0999999999999,6,6,29017,30.28506278960882,-89.79916382,Saint Tammany Parish Fire District 1 Station 2,42948,30.327790648955727,-89.82625049,Saint Tammany Fire Protection District Number 1 Station 18,Slidell,220.0,297.8,5,50824,30.2916277,-89.7949118,HONEYCOMB PRESCHOOL,50843,30.28713,-89.80623,LITTLE PRINCE AND PRINCESS ACADEMY,253.3,297.8,5,87131,30.28674153,-89.80345432,CAROLYN PARK MIDDLE SCHOOL,53143,30.28712668,-89.80627435,BAYOU WOODS ELEMENTARY SCHOOL,343.40000000000003,589.8999999999999,4,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,11648,30.27104389,-89.74301035,NORTHSHORE HIGH SCHOOL,349.8,398.6,5,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,2907,30.29175716,-89.7709814,STERLING SURGICAL HOSPITAL,434.4,437.2000000000001,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,545.6999999999999,1325.8000000000002,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,125.5,167.79999999999998,5,29,30.299877,-89.815383,A-G's Melt N Your Mouth Prlns,409,30.29519614,-89.80318552,Bunny Bread
3143,2440,2440,181,181,123975555,30.2887791,-89.7543728,73880,{'221030410032'},6.0,1.0,138.60000000000002,209.6,3,5,15739,30.28630065,-89.77144455,ACADIAN AMBULANCE SERVICE INCORPORATED - SLIDELL NORTHSHORE,15320,30.2950001,-89.76596248,SAINT TAMMANY FIRE DISTRICT 1 STATION 3,209.6,234.79999999999995,7,7,39399,30.29499816888861,-89.76604462,Saint Tammany Parish Fire District 1 Station 3,29677,30.293743133722423,-89.71884155,Saint Tammany Parish Fire District 1 Station 4,Slidell,110.10000000000002,145.0,5,50825,30.283345,-89.765772,THE ACADEMY OF EARLY LEARNING,50762,30.2880407,-89.7411314,TEMPLE'S PRESCHOOL NORTHSHORE,164.70000000000005,178.9,5,87130,30.28964441,-89.76642339,BONNE ECOLE ELEMENTARY SCHOOL,42314,30.28334977,-89.77780843,FLORIDA AVENUE ELEMENTARY SCHOOL,154.60000000000002,208.4000000000001,4,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,11648,30.27104389,-89.74301035,NORTHSHORE HIGH SCHOOL,107.8,112.4,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,2891,30.28401997,-89.76972395,SLIDELL MEMORIAL HOSPITAL,181.7,189.5,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,128.8,1501.0000000000005,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,39.7,49.6,5,2259,30.285018,-89.7547005,Racetrac,388,30.284217,-89.752374,Brothers Food Martr
3144,2441,2441,182,182,123975783,30.2557433,-89.7421274,74489,{'221030408032'},18.0,1.0,341.00000000000006,352.70000000000005,0,5,15739,30.28630065,-89.77144455,ACADIAN AMBULANCE SERVICE INCORPORATED - SLIDELL NORTHSHORE,15274,30.26462917,-89.78330945,SAINT TAMMANY PARISH FIRE DISTRICT 1,353.1,354.70000000000005,6,6,39400,30.275453567312383,-89.78078461,Saint Tammany Parish Fire District 1 Station 1,26689,30.22417503518634,-89.78782225,Saint Tammany Parish Fire District 1 Station 6,Slidell,95.5,208.6,5,50828,30.257037,-89.7536532,EAST ST. TAMMANY RAINBOW CHILD CARE CENTER,51424,30.27609,-89.75159,KIDZ KLUB HOUSE SLIDELL,308.79999999999995,343.0999999999999,5,44516,30.27760667,-89.71761726,HONEY ISLAND ELEMENTARY SCHOOL,88579,30.29038878,-89.73846707,LITTLE OAK MIDDLE SCHOOL,134.70000000000002,365.6999999999999,4,11648,30.27104389,-89.74301035,NORTHSHORE HIGH SCHOOL,99170,30.28750036,-89.77264404,SLIDELL HIGH SCHOOL,277.6,286.79999999999995,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,2844,30.28718569,-89.74265678,"OCHSNER MEDICAL CENTER - NORTHSHORE, LLC",251.5,395.3999999999999,5,282,30.2764,-89.7658,DaVita Fremaux Dialysis,5888,30.2959,-89.7633,DAVITA - SLIDELL KIDNEY CARE,316.0,1652.2000000000005,5,2856,30.2732192,-89.7558169,OUR LADY OF THE LAKE SURGICAL HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,128.7,205.3,5,1686,30.266244,-89.7391575,Lishman's City Market,622,30.246894,-89.761185,Circle K
